"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
3632.79093622156,-2.08111414901314,0.544214396737993,-3.82407036911791,0.000131266423417993,0.00532182715920382,"FGF14",TRUE
2440.595921403,-3.26610582039971,0.800866236400582,-4.0782164011295,4.53825161537889e-05,0.00257864643256839,"HTR2A",TRUE
4485.03691450822,-1.28291671663652,0.412661705925979,-3.10888240467519,0.00187796447486244,0.0357636016696969,"NDFIP2",TRUE
450.614796743101,-1.90814224915678,0.492939541210391,-3.87094580497929,0.000108413895069544,0.00477634106885422,"FGF9",TRUE
3796.01213709165,1.68568934279196,0.512982244838657,3.28605786994079,0.0010160013429628,0.0229716714565595,"RGCC",TRUE
169.704783392376,-5.41746501954244,0.903040435702772,-5.99913891488858,1.98366607033038e-09,9.07631630653535e-07,"MEDAG",TRUE
9946.66172377851,1.49806997275804,0.426103741040265,3.51574001462823,0.000438530182219085,0.0126867292483249,"PLLP",TRUE
566.78892919549,1.65811487634215,0.507774830682099,3.26545306334854,0.00109289116306059,0.0241756980307054,"DHODH",TRUE
2438.71157240909,-1.61588968001891,0.455999551355995,-3.54362120579674,0.000394671849243531,0.0116902205158386,"SMPD3",TRUE
3165.70349495652,1.85846607783068,0.487572860248715,3.81166842814561,0.000138031953039037,0.00544849195928156,"FA2H",TRUE
305.538707905017,-2.64881295416946,0.803817653447526,-3.29529084464475,0.000983198628925608,0.0224764317577343,"AQP9",TRUE
16781.3738312291,-1.54401121252932,0.4756168061847,-3.2463344281609,0.00116901425210455,0.0255653835219028,"DMXL2",TRUE
2905.37599481909,-2.68810852687793,0.529868975324759,-5.07315704836348,3.91269319510633e-07,7.47648376282181e-05,"BLOC1S6",TRUE
5035.83924255005,1.73465230016972,0.412697246148802,4.2032078390566,2.63158749807701e-05,0.00174432749100341,"CA2",TRUE
1068.74696830212,-1.95288787021703,0.587488672667489,-3.32412855102373,0.000886953011065143,0.0211252767169721,"CALB1",TRUE
1180.85648256612,-1.91355111751199,0.515066942901331,-3.7151503195548,0.000203082930762015,0.00727902157680459,"NIPAL2",TRUE
841.378822896984,-2.47888877490741,0.462605244548202,-5.35854014653118,8.38970953273018e-08,2.2357724052192e-05,"JPH1",TRUE
7571.55999121619,-2.07694780657794,0.614051782259005,-3.38236589581609,0.00071864355721565,0.0183244178894909,"NCALD",TRUE
2572.12234904363,-1.60088148471946,0.461992921803463,-3.46516452778143,0.000529907186866628,0.0145939899790948,"TUSC3",TRUE
4333.45710007378,1.21723092616159,0.41024250839928,2.96710092503843,0.00300622261283583,0.0495442583595986,"ARHGEF10",TRUE
3736.53387998643,-1.36568118359114,0.446799877346882,-3.05658361345266,0.00223875030989228,0.0401290223073167,"NUMBL",TRUE
5366.3517625659,1.29976067023798,0.399755449571369,3.25138949733299,0.00114842408555684,0.0252116787570413,"MYH14",TRUE
1130.64283195886,1.74811226958993,0.461489420140545,3.78797908098856,0.000151877633542507,0.00588128377372732,"CAPS",TRUE
123.174153100037,-5.14220327090697,1.5079323778164,-3.41010203544623,0.000649385795134022,0.0170087419319509,"SLC5A5",TRUE
2767.69580634456,1.42435639507586,0.420318068424667,3.38875842386288,0.000702098357930704,0.0180049913707097,"ARRDC2",TRUE
7604.5574235794,-2.2543669838078,0.662292312770506,-3.40388517326635,0.00066434674711096,0.0172660641136297,"RAB3A",TRUE
215.925130470281,-2.5891124589823,0.719049755163142,-3.60074172947165,0.000317310659853523,0.0101793574954422,"PDE4C",TRUE
26900.3820267162,2.11917127467699,0.524879933204421,4.0374400707974,5.40376431195581e-05,0.00296388801551974,"MAG",TRUE
8511.71458856366,-1.56981133519725,0.488298225562824,-3.21486184674918,0.00130507315759475,0.0274713159698546,"TMEM59L",TRUE
601.407090602419,2.31090760240764,0.50999185799769,4.53126371758292,5.86318906495347e-06,0.000592693420188058,"HPN",TRUE
1797.72790477705,-3.23126070348815,0.679040783460152,-4.75856646934045,1.94972689314763e-06,0.000253767356392249,"MET",TRUE
1647.27645602703,2.18158120845521,0.681309276159288,3.20204242741759,0.00136456898392316,0.0283461898727264,"LFNG",TRUE
6376.70590324514,-2.53957336368198,0.697154873211346,-3.64276785728227,0.000269722069922386,0.00898401844777879,"STX1A",TRUE
6346.49269007346,-2.64903191118983,0.582810377472728,-4.54527237946066,5.48642588002482e-06,0.000564452584473323,"EPHB6",TRUE
4432.92752094796,-1.99180683457709,0.656193742597157,-3.03539443502417,0.00240221300697022,0.0419771633690365,"NPTX2",TRUE
3100.79445200537,-1.70512204594141,0.432741856651993,-3.94027529283503,8.13881562679801e-05,0.00393082186953158,"AP1S1",TRUE
502.233156212326,1.58058814789214,0.512623161321111,3.08333346433023,0.00204695642744108,0.0377817003583069,"CLDN15",TRUE
510.389244395754,-2.04322390571084,0.669249610910803,-3.05300723735969,0.00226560474113428,0.040443603320433,"POU6F2",TRUE
29279.8311492648,-2.24339411570055,0.650925665658424,-3.4464674448369,0.000567966992750435,0.0153342268679376,"DNM1",TRUE
3181.86930708933,-2.50070385301204,0.697496733758295,-3.58525528791739,0.000336748636174918,0.0106069719876328,"ELAVL2",TRUE
3221.90201276677,-2.23379551819984,0.662213375704698,-3.3732262140171,0.000742928891321694,0.0187409594684942,"KCNT1",TRUE
177.897564941539,-2.75537556880563,0.907905169200891,-3.03487155077091,0.00240638149223978,0.0420077861501738,"TYRP1",TRUE
9136.79374992293,-2.13592806214772,0.473416265003673,-4.51173358425095,6.42999203332971e-06,0.000630659488472719,"SH3GL2",TRUE
74859.1129244902,1.6400883620814,0.399641104205579,4.10390308910199,4.06237688171441e-05,0.00237021969269693,"ABCA2",TRUE
25570.9026871865,-2.40093395533623,0.751963696093177,-3.19288546483064,0.00140858804896786,0.0289835744466321,"ATRNL1",TRUE
124.919545007282,-4.4470012668562,1.02790448681949,-4.32627868044039,1.51649541026246e-05,0.00122304306649136,"PKD2L1",TRUE
9041.60330405973,1.41062174759238,0.417407725707922,3.37948164519469,0.000726226564702962,0.0184874103667502,"UNC5B",TRUE
11322.4297769208,-2.03779221312193,0.56494479193007,-3.6070643401456,0.000309680890956137,0.0100268559609951,"PPP3CB",TRUE
2863.45637479198,1.19870067107654,0.403824110318659,2.96837321112562,0.00299380584068827,0.0493864346793614,"LHPP",TRUE
3521.8214899295,-1.59186664638564,0.465359987226056,-3.42072092591056,0.000624553853912994,0.0165775412918792,"SORCS1",TRUE
3595.95613645081,-2.01336394387596,0.571564012793963,-3.52255197809617,0.00042741322004866,0.0123857227616434,"RAPGEFL1",TRUE
619.940216001841,-2.59290581239046,0.576680225715874,-4.49626274105672,6.915826991718e-06,0.000668030466138894,"RNF43",TRUE
15561.1759095796,1.63464480740075,0.529148002306961,3.0892015093586,0.00200695263777814,0.0374007347406737,"SEPTIN4",TRUE
